,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
95,Algeria,DZA,29/01/2021,0,6073,655,1128,2679,0,0.21,0.02,931,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
96,Algeria,DZA,30/01/2021,30,6073,655,30,30,0,0.21,0.02,1,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
97,Algeria,DZA,31/01/2021,30,6073,655,30,1889,0,0.21,0.02,43,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
98,Algeria,DZA,01/02/2021,30,6073,655,30,2509,0,0.21,0.02,57,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
99,Algeria,DZA,02/02/2021,30,6073,655,30,2819,0,0.21,0.02,64,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
100,Algeria,DZA,03/02/2021,30,6073,655,30,3005,0,0.21,0.02,69,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
101,Algeria,DZA,04/02/2021,30,6073,655,30,3129,0,0.21,0.02,71,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
102,Algeria,DZA,05/02/2021,30,6073,655,30,3217,0,0.21,0.02,73,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
103,Algeria,DZA,06/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
104,Algeria,DZA,07/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
105,Algeria,DZA,08/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
106,Algeria,DZA,09/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
107,Algeria,DZA,10/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
108,Algeria,DZA,11/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
109,Algeria,DZA,12/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
110,Algeria,DZA,13/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
111,Algeria,DZA,14/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
112,Algeria,DZA,15/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
113,Algeria,DZA,16/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
114,Algeria,DZA,17/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
115,Algeria,DZA,18/02/2021,30,6073,655,30,3748,0,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
116,Algeria,DZA,19/02/2021,75000,6073,655,30,3748,0.17,0.21,0.02,85,Sputnik V,Ministry of Health,https://www.echoroukonline.com/%d9%84%d9%82%d8%a7%d8%ad-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b9%d8%b6%d9%88-%d8%a8%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a%d8%a9-%d9%8a%d9%83%d8%b4%d9%81-%d8%b9/
117,Andorra,AND,25/01/2021,576,576,655,30,3748,0.75,0.75,0.02,85,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
118,Andorra,AND,26/01/2021,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
119,Andorra,AND,27/01/2021,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
120,Andorra,AND,28/01/2021,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
121,Andorra,AND,29/01/2021,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
122,Andorra,AND,30/01/2021,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
123,Andorra,AND,31/01/2021,576,576,655,30,66,0.75,0.75,0.02,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
124,Andorra,AND,01/02/2021,1036,1036,655,30,66,1.34,1.34,0.02,854,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
125,Andorra,AND,02/02/2021,1036,1036,655,30,60,1.34,1.34,0.02,777,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
126,Andorra,AND,03/02/2021,1036,1036,655,30,55,1.34,1.34,0.02,712,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
127,Andorra,AND,04/02/2021,1036,1036,655,30,50,1.34,1.34,0.02,647,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
128,Andorra,AND,05/02/2021,1036,1036,655,30,44,1.34,1.34,0.02,569,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
129,Andorra,AND,06/02/2021,1036,1036,655,30,39,1.34,1.34,0.02,505,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
130,Andorra,AND,07/02/2021,1036,1036,655,30,34,1.34,1.34,0.02,440,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
131,Andorra,AND,08/02/2021,1036,1036,655,30,28,1.34,1.34,0.02,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
132,Andorra,AND,09/02/2021,1036,1036,655,30,28,1.34,1.34,0.02,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
133,Andorra,AND,10/02/2021,1291,1291,655,30,28,1.67,1.67,0.02,362,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
134,Andorra,AND,11/02/2021,1291,1291,655,30,48,1.67,1.67,0.02,621,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
135,Andorra,AND,12/02/2021,1622,1622,655,30,68,2.1,2.1,0.02,880,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
136,Andorra,AND,13/02/2021,1622,1622,655,30,74,2.1,2.1,0.02,958,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
137,Andorra,AND,14/02/2021,1622,1622,655,30,81,2.1,2.1,0.02,1048,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
138,Andorra,AND,15/02/2021,1622,1622,655,30,87,2.1,2.1,0.02,1126,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
139,Andorra,AND,16/02/2021,1622,1622,655,30,94,2.1,2.1,0.02,1217,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
140,Andorra,AND,17/02/2021,1622,1622,655,30,100,2.1,2.1,0.02,1294,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
141,Andorra,AND,18/02/2021,1622,1622,655,30,87,2.1,2.1,0.02,1126,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
142,Andorra,AND,19/02/2021,2141,2141,655,30,74,2.77,2.77,0.02,958,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
143,Andorra,AND,20/02/2021,2141,2141,655,30,71,2.77,2.77,0.02,919,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
144,Andorra,AND,21/02/2021,2141,2141,655,30,67,2.77,2.77,0.02,867,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
145,Andorra,AND,22/02/2021,2141,2141,655,30,64,2.77,2.77,0.02,828,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
146,Andorra,AND,23/02/2021,2141,2141,655,30,60,2.77,2.77,0.02,777,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
147,Andorra,AND,24/02/2021,2390,2390,655,30,57,3.09,3.09,0.02,738,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
148,Andorra,AND,25/02/2021,2390,2390,655,30,56,3.09,3.09,0.02,725,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
149,Andorra,AND,26/02/2021,2526,2390,655,30,55,3.27,3.09,0.02,712,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
150,Andorra,AND,27/02/2021,2526,2390,655,30,63,3.27,3.09,0.02,815,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
151,Andorra,AND,28/02/2021,2526,2390,655,30,72,3.27,3.09,0.02,932,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
152,Andorra,AND,01/03/2021,2526,2390,655,30,80,3.27,3.09,0.02,1035,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
153,Andorra,AND,02/03/2021,2526,2390,655,30,89,3.27,3.09,0.02,1152,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
154,Andorra,AND,03/03/2021,2526,2390,655,30,97,3.27,3.09,0.02,1255,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
155,Andorra,AND,04/03/2021,2526,2390,655,30,103,3.27,3.09,0.02,1333,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
156,Andorra,AND,05/03/2021,2526,2390,655,30,108,3.27,3.09,0.02,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
157,Andorra,AND,06/03/2021,2526,2390,655,30,108,3.27,3.09,0.02,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
158,Andorra,AND,07/03/2021,2526,2390,655,30,108,3.27,3.09,0.02,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
159,Andorra,AND,08/03/2021,3611,2439,1172,30,108,4.67,3.16,1.52,1398,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
160,Andorra,AND,09/03/2021,3611,2439,1172,30,186,4.67,3.16,1.52,2407,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
161,Andorra,AND,10/03/2021,4914,3650,1264,30,264,6.36,4.72,1.64,3417,Pfizer/BioNTech,Government of Andorra,https://www.govern.ad/comunicats/item/12516-la-campanya-de-vacunacio-passara-a-la-fase-3-a-finals-d-aquesta-setmana
162,Angola,AGO,05/03/2021,0,0,1264,30,264,0,0,1.64,3417,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
163,Angola,AGO,06/03/2021,0,0,1264,30,2056,0,0,1.64,63,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
164,Angola,AGO,07/03/2021,0,0,1264,30,2056,0,0,1.64,63,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
165,Angola,AGO,08/03/2021,6169,6169,1264,30,2056,0.02,0.02,1.64,63,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
166,Angola,AGO,09/03/2021,6169,6169,1264,30,2613,0.02,0.02,1.64,80,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
167,Angola,AGO,10/03/2021,6169,6169,1264,30,2947,0.02,0.02,1.64,90,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
168,Angola,AGO,11/03/2021,6169,6169,1264,30,3170,0.02,0.02,1.64,96,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
169,Angola,AGO,12/03/2021,6169,6169,1264,30,3329,0.02,0.02,1.64,101,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
170,Angola,AGO,13/03/2021,6169,6169,1264,30,3647,0.02,0.02,1.64,111,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
171,Angola,AGO,14/03/2021,6169,6169,1264,30,3965,0.02,0.02,1.64,121,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
172,Angola,AGO,15/03/2021,6169,6169,1264,30,4283,0.02,0.02,1.64,130,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
173,Angola,AGO,16/03/2021,6169,6169,1264,30,4283,0.02,0.02,1.64,130,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
174,Angola,AGO,17/03/2021,6169,6169,1264,30,4283,0.02,0.02,1.64,130,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
175,Angola,AGO,18/03/2021,49000,49000,1264,30,4283,0.15,0.15,1.64,130,Oxford/AstraZeneca,Ministry of Health,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given
176,Anguilla,AIA,04/02/2021,0,0,1264,30,4283,0,0,1.64,130,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1416076468746925?__cft__[0]=AZUg69IJENUHboczW8qOAnM__Hiwo_LW-XjrnGc-LFhs9cKDdCt68zfDDaLBDKbZ8oy_EmlCWrdoZ_JHIhLgcjYC245vzoi4Xr2nLO2lPczTYfS9KmygmqYNXYxAHMs6MstvEvuflHR3FuntLl_03dNV&__tn__=%2CO%2CP-R
177,Anguilla,AIA,05/02/2021,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1416076468746925?__cft__[0]=AZUg69IJENUHboczW8qOAnM__Hiwo_LW-XjrnGc-LFhs9cKDdCt68zfDDaLBDKbZ8oy_EmlCWrdoZ_JHIhLgcjYC245vzoi4Xr2nLO2lPczTYfS9KmygmqYNXYxAHMs6MstvEvuflHR3FuntLl_03dNV&__tn__=%2CO%2CP-R
178,Anguilla,AIA,06/02/2021,0,0,1264,30,149,0,0,1.64,9932,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MinistryofHealthAnguilla/posts/1416076468746925?__cft__[0]=AZUg69IJENUHboczW8qOAnM__Hiwo_LW-XjrnGc-LFhs9cKDdCt68zfDDaLBDKbZ8oy_EmlCWrdoZ_JHIhLgcjYC245vzoi4Xr2nLO2lPczTYfS9KmygmqYNXYxAHMs6MstvEvuflHR3FuntLl_03dNV&__tn__=%2CO%2CP-R
